Angle_deg,xs_mb_sr,Direct_mb_sr,Compound_mb_sr,xs_Rutherford,Nuc_interfer,beam_energy_MeV
180.0,9.835355,9.7187,0.1166539,4.2573,7.525121,15.57
0.0,3.90711e+28,3.90711e+28,0.1106302,1.0,0.0,15.65
2.0,24615400.0,24615400.0,0.1106302,1.0106,258186.2,15.65
4.0,1526560.0,1526560.0,0.1106302,1.00216,3290.201,15.65
6.0,284584.1,284584.0,0.1106302,0.944836,-16615.35,15.65
8.0,81655.21,81655.1,0.1106302,0.855591,-13781.99,15.65
10.0,29696.01,29695.9,0.1106302,0.758273,-9466.681,15.65
12.0,12721.91,12721.8,0.1106302,0.672095,-6206.828,15.65
14.0,6238.111,6238.0,0.1106302,0.60893,-4006.27,15.65
16.0,3454.25,3454.14,0.1106302,0.573463,-2569.242,15.65
18.0,2129.941,2129.83,0.1106302,0.564441,-1643.599,15.65
20.0,1432.631,1432.52,0.1106302,0.576402,-1052.841,15.65
22.0,1025.601,1025.49,0.1106302,0.60155,-679.3293,15.65
24.0,763.8727,763.762,0.1106302,0.631563,-445.6229,15.65
26.0,581.8016,581.691,0.1106302,0.659156,-300.8447,15.65
28.0,448.2236,448.113,0.1106302,0.679253,-211.6537,15.65
30.0,347.4276,347.317,0.1106302,0.68969,-156.317,15.65
32.0,270.7696,270.659,0.1106302,0.691382,-120.8657,15.65
34.0,212.8766,212.766,0.1106302,0.687997,-96.53844,15.65
36.0,169.9136,169.803,0.1106302,0.685203,-78.06197,15.65
38.0,138.8166,138.706,0.1106302,0.689615,-62.4792,15.65
40.0,116.9666,116.856,0.1106302,0.70762,-48.32919,15.65
42.0,102.0726,101.962,0.1106302,0.744216,-35.08194,15.65
44.0,92.14854,92.0379,0.1106302,0.802069,-22.74,15.65
46.0,85.51064,85.4,0.1106302,0.880872,-11.56434,15.65
48.0,80.78803,80.6774,0.1106302,0.977121,-1.89163,15.65
50.0,76.92094,76.8103,0.1106302,1.08431,5.980953,15.65
52.0,73.14574,73.0351,0.1106302,1.19355,11.86156,15.65
54.0,68.97003,68.8594,0.1106302,1.29447,15.68951,15.65
56.0,64.13654,64.0259,0.1106302,1.37637,17.53821,15.65
58.0,58.58043,58.4698,0.1106302,1.42942,17.59847,15.65
60.0,52.38473,52.2741,0.1106302,1.44581,16.15263,15.65
62.0,45.73513,45.6245,0.1106302,1.42069,13.54293,15.65
64.0,38.87833,38.7677,0.1106302,1.35286,10.14045,15.65
66.0,32.08543,31.9748,0.1106302,1.24505,6.315034,15.65
68.0,25.62143,25.5108,0.1106302,1.10386,2.41067,15.65
70.0,19.72203,19.6114,0.1106302,0.939327,-1.273885,15.65
72.0,14.57723,14.4666,0.1106302,0.764159,-4.498943,15.65
74.0,10.32183,10.2112,0.1106302,0.592752,-7.091575,15.65
76.0,7.0319,6.92127,0.1106302,0.440044,-8.948092,15.65
78.0,4.72573,4.6151,0.1106302,0.32034,-10.0265,15.65
80.0,3.36926,3.25863,0.1106302,0.246178,-10.31702,15.65
82.0,2.88393,2.7733,0.1106302,0.227358,-9.800604,15.65
84.0,3.15625,3.04562,0.1106302,0.270186,-8.525517,15.65
86.0,4.04834,3.93771,0.1106302,0.376982,-6.690475,15.65
88.0,5.40828,5.29765,0.1106302,0.545897,-4.498864,15.65
90.0,7.07984,6.96921,0.1106302,0.771022,-2.102569,15.65
92.0,8.9112,8.80057,0.1106302,1.04277,0.3655,15.65
94.0,10.76203,10.6514,0.1106302,1.34853,2.781466,15.65
96.0,12.50923,12.3986,0.1106302,1.67344,5.03407,15.65
98.0,14.05083,13.9402,0.1106302,2.00139,7.030294,15.65
100.0,15.30813,15.1975,0.1106302,2.31596,8.698288,15.65
102.0,16.22703,16.1164,0.1106302,2.60149,9.989439,15.65
104.0,16.77723,16.6666,0.1106302,2.84393,10.87792,15.65
106.0,16.95103,16.8404,0.1106302,3.03172,11.35981,15.65
108.0,16.76063,16.65,0.1106302,3.15637,11.45053,15.65
110.0,16.23583,16.1252,0.1106302,3.21296,11.1826,15.65
112.0,15.41993,15.3093,0.1106302,3.20033,10.6017,15.65
114.0,14.36663,14.256,0.1106302,3.12109,9.763549,15.65
116.0,13.13633,13.0257,0.1106302,2.98144,8.730294,15.65
118.0,11.79243,11.6818,0.1106302,2.79071,7.566828,15.65
120.0,10.39833,10.2877,0.1106302,2.56085,6.33783,15.65
122.0,9.01451,8.90388,0.1106302,2.30568,5.104813,15.65
124.0,7.6959,7.58527,0.1106302,2.04011,3.923603,15.65
126.0,6.4901,6.37947,0.1106302,1.77931,2.842563,15.65
128.0,5.43583,5.3252,0.1106302,1.53787,1.901181,15.65
130.0,4.56199,4.45136,0.1106302,1.32904,1.129445,15.65
132.0,3.8873,3.77667,0.1106302,1.16405,0.5478386,15.65
134.0,3.42034,3.30971,0.1106302,1.05157,0.167737,15.65
136.0,3.16009,3.04946,0.1106302,0.997308,-0.008529892,15.65
138.0,3.09684,2.98621,0.1106302,1.00385,0.01187701,15.65
140.0,3.21343,3.1028,0.1106302,1.07063,0.2119915,15.65
142.0,3.48673,3.3761,0.1106302,1.19409,0.5667407,15.65
144.0,3.88928,3.77865,0.1106302,1.36806,1.046364,15.65
146.0,4.391,4.28037,0.1106302,1.5842,1.619254,15.65
148.0,4.96092,4.85029,0.1106302,1.83264,2.25394,15.65
150.0,5.5687,5.45807,0.1106302,2.1026,2.920217,15.65
152.0,6.18616,6.07553,0.1106302,2.38311,3.590325,15.65
154.0,6.78841,6.67778,0.1106302,2.66361,4.239835,15.65
156.0,7.35478,7.24415,0.1106302,2.93459,4.848543,15.65
158.0,7.86943,7.7588,0.1106302,3.18804,5.401008,15.65
160.0,8.3216,8.21097,0.1106302,3.41777,5.886796,15.65
162.0,8.70555,8.59492,0.1106302,3.61963,6.300456,15.65
164.0,9.02021,8.90958,0.1106302,3.7915,6.64115,15.65
166.0,9.26853,9.1579,0.1106302,3.93316,6.91202,15.65
168.0,9.45664,9.34601,0.1106302,4.04601,7.119364,15.65
170.0,9.59288,9.48225,0.1106302,4.13267,7.271649,15.65
172.0,9.6867,9.57607,0.1106302,4.19656,7.378452,15.65
174.0,9.74762,9.63699,0.1106302,4.24133,7.449374,15.65
176.0,9.7842,9.67357,0.1106302,4.27042,7.493043,15.65
178.0,9.80324,9.69261,0.1106302,4.28666,7.516322,15.65
180.0,9.80909,9.69846,0.1106302,4.29186,7.52358,15.65
0.0,3.75329e+28,3.75329e+28,0.08818469,1.0,0.0,15.97
2.0,23645500.0,23645500.0,0.08818469,1.01057,247319.7,15.97
4.0,1463130.0,1463130.0,0.08818469,0.999887,-165.3489,15.97
6.0,271944.1,271944.0,0.08818469,0.939875,-17396.61,15.97
8.0,77836.19,77836.1,0.08818469,0.849,-13843.66,15.97
10.0,28278.09,28278.0,0.08818469,0.75166,-9342.763,15.97
12.0,12128.69,12128.6,0.08818469,0.66702,-6054.706,15.97
14.0,5968.829,5968.74,0.08818469,0.606524,-3872.215,15.97
16.0,3322.468,3322.38,0.08818469,0.574194,-2463.848,15.97
18.0,2059.018,2058.93,0.08818469,0.568013,-1565.931,15.97
20.0,1389.058,1388.97,0.08818469,0.581782,-998.5341,15.97
22.0,994.3182,994.23,0.08818469,0.607113,-643.4628,15.97
24.0,738.1592,738.071,0.08818469,0.635333,-423.6869,15.97
26.0,558.8492,558.761,0.08818469,0.659122,-289.0199,15.97
28.0,427.0482,426.96,0.08818469,0.673712,-206.8253,15.97
30.0,327.8662,327.778,0.08818469,0.677567,-156.0213,15.97
32.0,252.9822,252.894,0.08818469,0.672478,-123.2118,15.97
34.0,197.0912,197.003,0.08818469,0.663133,-100.121,15.97
36.0,156.3072,156.219,0.08818469,0.656223,-81.88499,15.97
38.0,127.4672,127.379,0.08818469,0.659255,-65.88316,15.97
40.0,107.8412,107.753,0.08818469,0.679237,-50.92694,15.97
42.0,95.03789,94.9497,0.08818469,0.721435,-36.69662,15.97
44.0,86.99179,86.9036,0.08818469,0.788363,-23.35305,15.97
46.0,81.96629,81.8781,0.08818469,0.879158,-11.26642,15.97
48.0,78.56359,78.4754,0.08818469,0.989403,-0.8414536,15.97
50.0,75.71959,75.6314,0.08818469,1.11143,7.591516,15.97
52.0,72.68719,72.599,0.08818469,1.23505,13.83354,15.97
54.0,69.00468,68.9165,0.08818469,1.34864,17.83856,15.97
56.0,64.45509,64.3669,0.08818469,1.44041,19.70735,15.97
58.0,59.01899,58.9308,0.08818469,1.49973,19.66591,15.97
60.0,52.82518,52.737,0.08818469,1.51838,18.03469,15.97
62.0,46.10238,46.0142,0.08818469,1.49154,15.19313,15.97
64.0,39.13488,39.0467,0.08818469,1.41844,11.5448,15.97
66.0,32.22438,32.1362,0.08818469,1.30262,7.486254,15.97
68.0,25.65868,25.5705,0.08818469,1.15179,3.38146,15.97
70.0,19.68828,19.6001,0.08818469,0.977262,-0.4580879,15.97
72.0,14.51098,14.4228,0.08818469,0.793068,-3.786292,15.97
74.0,10.26288,10.1747,0.08818469,0.614835,-6.42921,15.97
76.0,7.016275,6.92809,0.08818469,0.45853,-8.285396,15.97
78.0,4.782325,4.69414,0.08818469,0.33918,-9.317341,15.97
80.0,3.517375,3.42919,0.08818469,0.26968,-9.525397,15.97
82.0,3.132295,3.04411,0.08818469,0.259788,-8.924824,15.97
84.0,3.503185,3.415,0.08818469,0.315371,-7.604953,15.97
86.0,4.482735,4.39455,0.08818469,0.43796,-5.752754,15.97
88.0,5.911215,5.82303,0.08818469,0.624627,-3.552377,15.97
90.0,7.626675,7.53849,0.08818469,0.868183,-1.157965,15.97
92.0,9.473784,9.3856,0.08818469,1.15767,1.290292,15.97
94.0,11.31098,11.2228,0.08818469,1.4791,3.663777,15.97
96.0,13.01588,12.9277,0.08818469,1.81636,5.849968,15.97
98.0,14.48898,14.4008,0.08818469,2.15226,7.756999,15.97
100.0,15.65588,15.5677,0.08818469,2.46961,9.316468,15.97
102.0,16.46738,16.3792,0.08818469,2.75225,10.48414,15.97
104.0,16.89878,16.8106,0.08818469,2.98605,11.23954,15.97
106.0,16.94828,16.8601,0.08818469,3.15967,11.58434,15.97
108.0,16.63418,16.546,0.08818469,3.2652,11.5398,15.97
110.0,15.99128,15.9031,0.08818469,3.29858,11.14335,15.97
112.0,15.06788,14.9797,0.08818469,3.25976,10.44549,15.97
114.0,13.92138,13.8332,0.08818469,3.15265,9.505612,15.97
116.0,12.61518,12.527,0.08818469,2.98479,8.388695,15.97
118.0,11.21438,11.1262,0.08818469,2.76692,7.161364,15.97
120.0,9.783434,9.69525,0.08818469,2.51228,5.889189,15.97
122.0,8.382514,8.29433,0.08818469,2.23586,4.633391,15.97
124.0,7.065625,6.97744,0.08818469,1.95354,3.448793,15.97
126.0,5.878605,5.79042,0.08818469,1.6812,2.381933,15.97
128.0,4.857815,4.76963,0.08818469,1.43388,1.469934,15.97
130.0,4.029405,3.94122,0.08818469,1.22495,0.7399604,15.97
132.0,3.409055,3.32087,0.08818469,1.06551,0.2095965,15.97
134.0,3.002245,2.91406,0.08818469,0.963804,-0.1127503,15.97
136.0,2.804875,2.71669,0.08818469,0.92489,-0.2277829,15.97
138.0,2.804394,2.71621,0.08818469,0.95051,-0.1460159,15.97
140.0,2.981095,2.89291,0.08818469,1.03912,0.1122298,15.97
142.0,3.309685,3.2215,0.08818469,1.18611,0.5193157,15.97
144.0,3.761005,3.67282,0.08818469,1.38424,1.043987,15.97
146.0,4.303765,4.21558,0.08818469,1.62416,1.653924,15.97
148.0,4.906235,4.81805,0.08818469,1.89507,2.317288,15.97
150.0,5.537825,5.44964,0.08818469,2.18539,3.003803,15.97
152.0,6.170485,6.0823,0.08818469,2.48354,3.685933,15.97
154.0,6.779835,6.69165,0.08818469,2.77853,4.339755,15.97
156.0,7.346025,7.25784,0.08818469,3.06063,4.945857,15.97
158.0,7.854245,7.76606,0.08818469,3.3218,5.48979,15.97
160.0,8.294925,8.20674,0.08818469,3.55601,5.962276,15.97
162.0,8.663614,8.57543,0.08818469,3.75943,6.359112,15.97
164.0,8.960525,8.87234,0.08818469,3.93039,6.680719,15.97
166.0,9.189864,9.10168,0.08818469,4.06922,6.931479,15.97
168.0,9.358974,9.27079,0.08818469,4.17792,7.118871,15.97
170.0,9.477234,9.38905,0.08818469,4.25976,7.252406,15.97
172.0,9.555044,9.46686,0.08818469,4.31872,7.342573,15.97
174.0,9.602695,9.51451,0.08818469,4.35903,7.399751,15.97
176.0,9.629354,9.54117,0.08818469,4.3846,7.433178,15.97
178.0,9.642274,9.55409,0.08818469,4.39857,7.450136,15.97
180.0,9.646054,9.55787,0.08818469,4.40299,7.455258,15.97
0.0,3.73934e+28,3.73934e+28,0.08654413,1.0,0.0,16.0
2.0,23557500.0,23557500.0,0.08654413,1.01056,246169.0,16.0
4.0,1457380.0,1457380.0,0.08654413,0.99967,-481.0674,16.0
6.0,270799.1,270799.0,0.08654413,0.93941,-17465.99,16.0
8.0,77490.98,77490.9,0.08654413,0.848388,-13848.1,16.0
10.0,28150.29,28150.2,0.08654413,0.751055,-9330.703,16.0
12.0,12075.49,12075.4,0.08654413,0.666567,-6040.451,16.0
14.0,5944.716,5944.63,0.08654413,0.606328,-3859.74,16.0
16.0,3310.707,3310.62,0.08654413,0.574296,-2454.102,16.0
18.0,2052.697,2052.61,0.08654413,0.568382,-1558.777,16.0
20.0,1385.156,1385.07,0.08654413,0.582316,-993.5461,16.0
22.0,991.5015,991.415,0.08654413,0.607653,-640.1888,16.0
24.0,735.8286,735.742,0.08654413,0.63569,-421.6989,16.0
26.0,556.7576,556.671,0.08654413,0.659105,-287.96,16.0
28.0,425.1125,425.026,0.08654413,0.673163,-206.4025,16.0
30.0,326.0775,325.991,0.08654413,0.676387,-156.0097,16.0
32.0,251.3575,251.271,0.08654413,0.670655,-123.4366,16.0
34.0,195.6535,195.567,0.08654413,0.660755,-100.4525,16.0
36.0,155.0735,154.987,0.08654413,0.653474,-82.23284,16.0
38.0,126.4436,126.357,0.08654413,0.656403,-66.18742,16.0
40.0,107.0235,106.937,0.08654413,0.676608,-51.15303,16.0
42.0,94.41344,94.3269,0.08654413,0.719377,-36.82991,16.0
44.0,86.53995,86.4534,0.08654413,0.787205,-23.39324,16.0
46.0,81.66175,81.5752,0.08654413,0.879173,-11.22298,16.0
48.0,78.37835,78.2918,0.08654413,0.990771,-0.7300954,16.0
50.0,75.62595,75.5394,0.08654413,1.11422,7.752504,16.0
52.0,72.65885,72.5723,0.08654413,1.2392,14.02517,16.0
54.0,69.01865,68.9321,0.08654413,1.35398,18.044,16.0
56.0,64.49215,64.4056,0.08654413,1.44665,19.91181,16.0
58.0,59.06424,58.9777,0.08654413,1.50653,19.85876,16.0
60.0,52.86834,52.7818,0.08654413,1.52534,18.2083,16.0
62.0,46.13704,46.0505,0.08654413,1.49829,15.34391,16.0
64.0,39.15815,39.0716,0.08654413,1.42464,11.6718,16.0
66.0,32.23615,32.1496,0.08654413,1.30802,7.59115,16.0
68.0,25.66084,25.5743,0.08654413,1.15626,3.467874,16.0
70.0,19.68404,19.5975,0.08654413,0.980777,-0.3858032,16.0
72.0,14.50414,14.4176,0.08654413,0.795741,-3.723073,16.0
74.0,10.25734,10.1708,0.08654413,0.616892,-6.370112,16.0
76.0,7.015404,6.92886,0.08654413,0.460292,-8.2258,16.0
78.0,4.788764,4.70222,0.08654413,0.341031,-9.253256,16.0
80.0,3.532794,3.44625,0.08654413,0.272032,-9.453892,16.0
82.0,3.157344,3.0708,0.08654413,0.263044,-8.845758,16.0
84.0,3.537544,3.451,0.08654413,0.319884,-7.52129,16.0
86.0,4.525174,4.43863,0.08654413,0.444004,-5.666568,16.0
88.0,5.959824,5.87328,0.08654413,0.632367,-3.464804,16.0
90.0,7.679024,7.59248,0.08654413,0.877663,-1.070375,16.0
92.0,9.527154,9.44061,0.08654413,1.1688,1.375927,16.0
94.0,11.36254,11.276,0.08654413,1.49166,3.745162,16.0
96.0,13.06304,12.9765,0.08654413,1.83001,5.924808,16.0
98.0,14.52934,14.4428,0.08654413,2.16658,7.823225,16.0
100.0,15.68734,15.6008,0.08654413,2.48409,9.372217,16.0
102.0,16.48844,16.4019,0.08654413,2.76636,10.5281,16.0
104.0,16.90854,16.822,0.08654413,2.99924,11.27094,16.0
106.0,16.94644,16.8599,0.08654413,3.17142,11.60296,16.0
108.0,16.62084,16.5343,0.08654413,3.27506,11.54587,16.0
110.0,15.96714,15.8806,0.08654413,3.30619,11.13767,16.0
112.0,15.03394,14.9474,0.08654413,3.26487,10.42918,16.0
114.0,13.87914,13.7926,0.08654413,3.15511,9.480203,16.0
116.0,12.56614,12.4796,0.08654413,2.98461,8.35583,16.0
118.0,11.16064,11.0741,0.08654413,2.76422,7.123105,16.0
120.0,9.726664,9.64012,0.08654413,2.50731,5.847341,16.0
122.0,8.324624,8.23808,0.08654413,2.22898,4.5899,16.0
124.0,7.008344,6.9218,0.08654413,1.94519,3.405434,16.0
126.0,5.823474,5.73693,0.08654413,1.67189,2.340306,16.0
128.0,4.806154,4.71961,0.08654413,1.42413,1.431354,16.0
130.0,3.982244,3.8957,0.08654413,1.21532,0.7055398,16.0
132.0,3.367144,3.2806,0.08654413,1.05652,0.18013,16.0
134.0,2.966024,2.87948,0.08654413,0.955922,-0.1367645,16.0
136.0,2.774524,2.68798,0.08654413,0.918529,-0.2460928,16.0
138.0,2.779794,2.69325,0.08654413,0.945993,-0.1586992,16.0
140.0,2.961914,2.87537,0.08654413,1.03667,0.1047714,16.0
142.0,3.295384,3.20884,0.08654413,1.18586,0.5164861,16.0
144.0,3.750924,3.66438,0.08654413,1.38621,1.04504,16.0
146.0,4.297104,4.21056,0.08654413,1.62828,1.658059,16.0
148.0,4.902154,4.81561,0.08654413,1.90117,2.323661,16.0
150.0,5.535474,5.44893,0.08654413,2.19326,3.011617,16.0
152.0,6.169034,6.08249,0.08654413,2.49288,3.694372,16.0
154.0,6.778524,6.69198,0.08654413,2.78904,4.34811,16.0
156.0,7.344184,7.25764,0.08654413,3.07197,4.953476,16.0
158.0,7.851294,7.76475,0.08654413,3.33363,5.496115,16.0
160.0,8.290424,8.20388,0.08654413,3.56803,5.966895,16.0
162.0,8.657234,8.57069,0.08654413,3.77137,6.36172,16.0
164.0,8.952064,8.86552,0.08654413,3.94202,6.681131,16.0
166.0,9.179274,9.09273,0.08654413,4.08038,6.929661,16.0
168.0,9.346274,9.25973,0.08654413,4.18851,7.114867,16.0
170.0,9.462584,9.37604,0.08654413,4.26973,7.246382,16.0
172.0,9.538674,9.45213,0.08654413,4.32809,7.334775,16.0
174.0,9.584914,9.49837,0.08654413,4.36787,7.390501,16.0
176.0,9.610524,9.52398,0.08654413,4.39303,7.422849,16.0
178.0,9.622794,9.53625,0.08654413,4.40673,7.439136,16.0
180.0,9.626354,9.53981,0.08654413,4.41107,7.444036,16.0
0.0,3.62606e+28,3.62606e+28,0.07337108,1.0,0.0,16.25
2.0,22842500.0,22842500.0,0.07337108,1.0105,237353.6,16.25
4.0,1410640.0,1410640.0,0.07337108,0.99784,-3053.643,16.25
6.0,261513.1,261513.0,0.07337108,0.935535,-18020.09,16.25
8.0,74696.27,74696.2,0.07337108,0.843339,-13875.79,16.25
10.0,27117.77,27117.7,0.07337108,0.746108,-9227.867,16.25
12.0,11645.97,11645.9,0.07337108,0.662944,-5921.081,16.25
14.0,5750.973,5750.9,0.07337108,0.604892,-3756.465,16.25
16.0,3216.414,3216.34,0.07337108,0.57537,-2373.752,16.25
18.0,2002.023,2001.95,0.07337108,0.571673,-1500.02,16.25
20.0,1353.863,1353.79,0.07337108,0.586944,-952.768,16.25
22.0,968.7614,968.688,0.07337108,0.61227,-613.4839,16.25
24.0,716.8934,716.82,0.07337108,0.638689,-405.5518,16.25
26.0,539.6954,539.622,0.07337108,0.658879,-279.4162,16.25
28.0,409.2984,409.225,0.07337108,0.668385,-203.0708,16.25
30.0,311.4604,311.387,0.07337108,0.666268,-156.0097,16.25
32.0,238.0984,238.025,0.07337108,0.655145,-125.3301,16.25
34.0,183.9424,183.869,0.07337108,0.640641,-103.18,16.25
36.0,145.0524,144.979,0.07337108,0.630373,-85.05325,16.25
38.0,118.1654,118.092,0.07337108,0.632633,-68.61809,16.25
40.0,100.4524,100.379,0.07337108,0.654956,-52.92033,16.25
42.0,89.43387,89.3605,0.07337108,0.70279,-37.82159,16.25
44.0,82.97567,82.9023,0.07337108,0.778452,-23.61494,16.25
46.0,79.29737,79.224,0.07337108,0.880506,-10.76149,16.25
48.0,76.98037,76.907,0.07337108,1.00365,0.2799513,16.25
50.0,74.96117,74.8878,0.07337108,1.13912,9.154957,16.25
52.0,72.51027,72.4369,0.07337108,1.27553,15.6631,16.25
54.0,69.19597,69.1226,0.07337108,1.40014,19.77522,16.25
56.0,64.83907,64.7657,0.07337108,1.50019,21.6185,16.25
58.0,59.46167,59.3883,0.07337108,1.56441,21.45266,16.25
60.0,53.23357,53.1602,0.07337108,1.58427,19.63224,16.25
62.0,46.42117,46.3478,0.07337108,1.55507,16.56968,16.25
64.0,39.34117,39.2678,0.07337108,1.47652,12.69665,16.25
66.0,32.32057,32.2472,0.07337108,1.35298,8.432139,16.25
68.0,25.66567,25.5923,0.07337108,1.19322,4.156083,16.25
70.0,19.63817,19.5648,0.07337108,1.00973,0.1892378,16.25
72.0,14.44057,14.3672,0.07337108,0.81773,-3.218768,16.25
74.0,10.20857,10.1352,0.07337108,0.633939,-5.894824,16.25
76.0,7.009731,6.93636,0.07337108,0.475185,-7.741852,16.25
78.0,4.847481,4.77411,0.07337108,0.357061,-8.728578,16.25
80.0,3.668931,3.59556,0.07337108,0.292684,-8.866539,16.25
82.0,3.375181,3.30181,0.07337108,0.291667,-8.196855,16.25
84.0,3.833051,3.75968,0.07337108,0.359383,-6.832593,16.25
86.0,4.887081,4.81371,0.07337108,0.496565,-4.954694,16.25
88.0,6.371101,6.29773,0.07337108,0.699249,-2.740247,16.25
90.0,8.118701,8.04533,0.07337108,0.959062,-0.3465509,16.25
92.0,9.972121,9.89875,0.07337108,1.2638,2.081537,16.25
94.0,11.78937,11.716,0.07337108,1.59828,4.413084,16.25
96.0,13.44947,13.3761,0.07337108,1.9453,6.535642,16.25
98.0,14.85587,14.7825,0.07337108,2.28681,8.359541,16.25
100.0,15.93797,15.8646,0.07337108,2.60501,9.819772,16.25
102.0,16.65147,16.5781,0.07337108,2.88342,10.87657,16.25
104.0,16.97697,16.9036,0.07337108,3.10792,11.51449,16.25
106.0,16.91777,16.8444,0.07337108,3.26749,11.74017,16.25
108.0,16.49727,16.4239,0.07337108,3.35483,11.5798,16.25
110.0,15.75497,15.6816,0.07337108,3.36676,11.07541,16.25
112.0,14.74277,14.6694,0.07337108,3.30426,10.28102,16.25
114.0,13.52137,13.448,0.07337108,3.1724,9.25918,16.25
116.0,12.15617,12.0828,0.07337108,2.97997,8.076878,16.25
118.0,10.71357,10.6402,0.07337108,2.73891,6.801952,16.25
120.0,9.258391,9.18502,0.07337108,2.46357,5.500272,16.25
122.0,7.850261,7.77689,0.07337108,2.16993,4.232512,16.25
124.0,6.542001,6.46863,0.07337108,1.87463,3.052245,16.25
126.0,5.377611,5.30424,0.07337108,1.59408,2.004122,16.25
128.0,4.391181,4.31781,0.07337108,1.34359,1.122936,16.25
130.0,3.606241,3.53287,0.07337108,1.13656,0.4332971,16.25
132.0,3.035711,2.96234,0.07337108,0.983827,-0.04990358,16.25
134.0,2.682271,2.6089,0.07337108,0.893152,-0.3208807,16.25
136.0,2.539171,2.4658,0.07337108,0.868929,-0.3830135,16.25
138.0,2.591381,2.51801,0.07337108,0.912069,-0.2498305,16.25
140.0,2.817071,2.7437,0.07337108,1.0201,0.05550736,16.25
142.0,3.189191,3.11582,0.07337108,1.18745,0.5034435,16.25
144.0,3.677261,3.60389,0.07337108,1.40592,1.061706,16.25
146.0,4.249111,4.17574,0.07337108,1.66526,1.697491,16.25
148.0,4.872571,4.7992,0.07337108,1.95388,2.378778,16.25
150.0,5.517001,5.44363,0.07337108,2.25958,3.075396,16.25
152.0,6.154701,6.08133,0.07337108,2.57027,3.760127,16.25
154.0,6.761941,6.68857,0.07337108,2.8747,4.409716,16.25
156.0,7.319751,7.24638,0.07337108,3.16302,5.005586,16.25
158.0,7.814391,7.74102,0.07337108,3.42727,5.534328,16.25
160.0,8.237491,8.16412,0.07337108,3.66166,5.987831,16.25
162.0,8.585811,8.51244,0.07337108,3.86275,6.363091,16.25
164.0,8.860791,8.78742,0.07337108,4.02936,6.661735,16.25
166.0,9.067831,8.99446,0.07337108,4.16237,6.889305,16.25
168.0,9.215331,9.14196,0.07337108,4.26442,7.05435,16.25
170.0,9.313651,9.24028,0.07337108,4.33936,7.167332,16.25
172.0,9.374011,9.30064,0.07337108,4.39176,7.239557,16.25
174.0,9.407371,9.334,0.07337108,4.42638,7.282074,16.25
176.0,9.42347,9.3501,0.07337108,4.44755,7.30467,16.25
178.0,9.429891,9.35652,0.07337108,4.45874,7.314968,16.25
180.0,9.431471,9.3581,0.07337108,4.46222,7.317843,16.25
0.0,3.51788e+28,3.51788e+28,0.06184635,1.0,0.0,16.5
2.0,22159200.0,22159200.0,0.06184635,1.01042,228516.7,16.5
4.0,1365990.0,1365990.0,0.06184635,0.995971,-5525.769,16.5
6.0,252661.1,252661.0,0.06184635,0.931662,-18532.86,16.5
8.0,72040.36,72040.3,0.06184635,0.838364,-13889.33,16.5
10.0,26140.26,26140.2,0.06184635,0.741329,-9121.087,16.5
12.0,11241.26,11241.2,0.06184635,0.659583,-5801.722,16.5
14.0,5569.292,5569.23,0.06184635,0.603797,-3654.49,16.5
16.0,3128.372,3128.31,0.06184635,0.576831,-2295.005,16.5
18.0,1954.792,1954.73,0.06184635,0.575352,-1442.766,16.5
20.0,1324.552,1324.49,0.06184635,0.591899,-913.2487,16.5
22.0,947.2568,947.195,0.06184635,0.617096,-587.7666,16.5
24.0,698.8048,698.743,0.06184635,0.641728,-390.1376,16.5
26.0,523.2808,523.219,0.06184635,0.658496,-271.3797,16.5
28.0,394.0338,393.972,0.06184635,0.663259,-200.0536,16.5
30.0,297.3479,297.286,0.06184635,0.655658,-156.1628,16.5
32.0,225.3238,225.262,0.06184635,0.639084,-127.2493,16.5
34.0,172.7088,172.647,0.06184635,0.620037,-105.8372,16.5
36.0,135.4968,135.435,0.06184635,0.606983,-87.73319,16.5
38.0,110.3358,110.274,0.06184635,0.608918,-70.86399,16.5
40.0,94.30405,94.2422,0.06184635,0.633825,-54.48158,16.5
42.0,84.84274,84.7809,0.06184635,0.687277,-38.60492,16.5
44.0,79.75745,79.6956,0.06184635,0.771353,-23.64197,16.5
46.0,77.23074,77.1689,0.06184635,0.884039,-10.1305,16.5
48.0,75.82825,75.7664,0.06184635,1.01917,1.426287,16.5
50.0,74.49014,74.4283,0.06184635,1.16694,10.6564,16.5
52.0,72.50504,72.4432,0.06184635,1.31487,17.36267,16.5
54.0,69.47084,69.409,0.06184635,1.44917,21.53247,16.5
56.0,65.24404,65.1822,0.06184635,1.55626,23.32043,16.5
58.0,59.88485,59.823,0.06184635,1.62432,23.01721,16.5
60.0,53.60025,53.5384,0.06184635,1.64461,21.00878,16.5
62.0,46.69035,46.6285,0.06184635,1.6126,17.73689,16.5
64.0,39.49995,39.4381,0.06184635,1.52852,13.65799,16.5
66.0,32.37785,32.316,0.06184635,1.39756,9.210437,16.5
68.0,25.64525,25.5834,0.06184635,1.22948,4.786634,16.5
70.0,19.57235,19.5105,0.06184635,1.03789,0.714522,16.5
72.0,14.36455,14.3027,0.06184635,0.839091,-2.75463,16.5
74.0,10.15555,10.0937,0.06184635,0.650756,-5.450221,16.5
76.0,7.007426,6.94558,0.06184635,0.490449,-7.28035,16.5
78.0,4.915926,4.85408,0.06184635,0.374206,-8.221026,16.5
